指數代碼,指數名稱,日期,價格指數值,報酬指數值,漲跌點數,漲跌百分比
IX0181,臺灣半導體收益指數,2026/03/02,10170.96,11710.7,-203.3,-1.96%
IX0182,臺灣永續報告書指數,2026/03/31,10799.96,11849.38,-269.14,-2.43%
IX0182,臺灣永續報告書指數,2026/03/30,11069.1,12144.67,-211.12,-1.87%
IX0182,臺灣永續報告書指數,2026/03/27,11280.22,12376.29,-72.94,-0.64%
IX0182,臺灣永續報告書指數,2026/03/26,11353.16,12455.25,-34.54,-0.3%
IX0182,臺灣永續報告書指數,2026/03/25,11387.7,12491.62,291.29,2.63%
IX0182,臺灣永續報告書指數,2026/03/24,11096.41,12171.27,-36.4,-0.33%
IX0182,臺灣永續報告書指數,2026/03/23,11132.81,12211.09,-281.34,-2.46%
IX0182,臺灣永續報告書指數,2026/03/20,11414.15,12519.67,-44.57,-0.39%
IX0182,臺灣永續報告書指數,2026/03/19,11458.72,12567.53,-218.68,-1.87%
IX0182,臺灣永續報告書指數,2026/03/18,11677.4,12805.76,185.77,1.62%
IX0182,臺灣永續報告書指數,2026/03/17,11491.63,12601.93,171.8,1.52%
IX0182,臺灣永續報告書指數,2026/03/16,11319.83,12394.35,-29.49,-0.26%
IX0182,臺灣永續報告書指數,2026/03/13,11349.32,12426.6,-59.45,-0.52%
IX0182,臺灣永續報告書指數,2026/03/12,11408.77,12491.69,-182.94,-1.58%
IX0182,臺灣永續報告書指數,2026/03/11,11591.71,12691.98,475.56,4.28%
IX0182,臺灣永續報告書指數,2026/03/10,11116.15,12171.27,235.25,2.16%
IX0182,臺灣永續報告書指數,2026/03/09,10880.9,11913.7,-511.14,-4.49%
IX0182,臺灣永續報告書指數,2026/03/06,11392.04,12473.36,-21.21,-0.19%
IX0182,臺灣永續報告書指數,2026/03/05,11413.25,12496.57,288.12,2.59%
IX0182,臺灣永續報告書指數,2026/03/04,11125.13,12181.11,-508.29,-4.37%
IX0182,臺灣永續報告書指數,2026/03/03,11633.42,12737.65,-258.8,-2.18%
IX0182,臺灣永續報告書指數,2026/03/02,11892.22,13021.02,-101.25,-0.84%
IX0183,臺灣全市場台灣永續評鑑投資級指數,2026/03/31,11069.76,12144.15,-275.49,-2.43%
IX0183,臺灣全市場台灣永續評鑑投資級指數,2026/03/30,11345.25,12446.38,-216.82,-1.88%
IX0183,臺灣全市場台灣永續評鑑投資級指數,2026/03/27,11562.07,12684.24,-80.82,-0.69%
IX0183,臺灣全市場台灣永續評鑑投資級指數,2026/03/26,11642.89,12771.8,-36.53,-0.31%
IX0183,臺灣全市場台灣永續評鑑投資級指數,2026/03/25,11679.42,12810.73,300.47,2.64%
IX0183,臺灣全市場台灣永續評鑑投資級指數,2026/03/24,11378.95,12480.32,-42.23,-0.37%
IX0183,臺灣全市場台灣永續評鑑投資級指數,2026/03/23,11421.18,12526.53,-291.38,-2.49%
IX0183,臺灣全市場台灣永續評鑑投資級指數,2026/03/20,11712.56,12846.11,-47.66,-0.41%
IX0183,臺灣全市場台灣永續評鑑投資級指數,2026/03/19,11760.22,12897.33,-227.73,-1.9%
IX0183,臺灣全市場台灣永續評鑑投資級指數,2026/03/18,11987.95,13145.37,189.57,1.61%
IX0183,臺灣全市場台灣永續評鑑投資級指數,2026/03/17,11798.38,12937.38,168.75,1.45%
IX0183,臺灣全市場台灣永續評鑑投資級指數,2026/03/16,11629.63,12731.01,-33.59,-0.29%
IX0183,臺灣全市場台灣永續評鑑投資級指數,2026/03/13,11663.22,12767.78,-69.25,-0.59%
IX0183,臺灣全市場台灣永續評鑑投資級指數,2026/03/12,11732.47,12843.59,-209.34,-1.75%
IX0183,臺灣全市場台灣永續評鑑投資級指數,2026/03/11,11941.81,13072.75,498.2,4.35%
IX0183,臺灣全市場台灣永續評鑑投資級指數,2026/03/10,11443.61,12527.37,234.54,2.09%
IX0183,臺灣全市場台灣永續評鑑投資級指數,2026/03/09,11209.07,12270.61,-517.94,-4.42%
IX0183,臺灣全市場台灣永續評鑑投資級指數,2026/03/06,11727.01,12837.61,-33.77,-0.29%
IX0183,臺灣全市場台灣永續評鑑投資級指數,2026/03/05,11760.78,12874.58,291.65,2.54%
IX0183,臺灣全市場台灣永續評鑑投資級指數,2026/03/04,11469.13,12555.31,-520.24,-4.34%
IX0183,臺灣全市場台灣永續評鑑投資級指數,2026/03/03,11989.37,13124.82,-273.27,-2.23%
IX0183,臺灣全市場台灣永續評鑑投資級指數,2026/03/02,12262.64,13423.96,-109.9,-0.89%
IX0184,臺灣優選成長高股息指數,2026/03/31,8433.17,9839.63,-223.8,-2.59%
IX0184,臺灣優選成長高股息指數,2026/03/30,8656.97,10100.76,-129.16,-1.47%
IX0184,臺灣優選成長高股息指數,2026/03/27,8786.13,10251.47,-39.28,-0.45%
IX0184,臺灣優選成長高股息指數,2026/03/26,8825.41,10297.29,-112.61,-1.26%
IX0184,臺灣優選成長高股息指數,2026/03/25,8938.02,10422.34,153.03,1.74%
IX0184,臺灣優選成長高股息指數,2026/03/24,8784.99,10241.89,-33.67,-0.38%
IX0184,臺灣優選成長高股息指數,2026/03/23,8818.66,10281.14,-321.99,-3.52%
IX0184,臺灣優選成長高股息指數,2026/03/20,9140.65,10656.54,-12.95,-0.14%
IX0184,臺灣優選成長高股息指數,2026/03/19,9153.6,10668.59,-153.82,-1.65%
IX0184,臺灣優選成長高股息指數,2026/03/18,9307.42,10847.86,79.86,0.87%
IX0184,臺灣優選成長高股息指數,2026/03/17,9227.56,10754.78,142.11,1.56%
IX0184,臺灣優選成長高股息指數,2026/03/16,9085.45,10589.15,188.93,2.12%
IX0184,臺灣優選成長高股息指數,2026/03/13,8896.52,10368.95,-21.74,-0.24%
IX0184,臺灣優選成長高股息指數,2026/03/12,8918.26,10394.29,-108.74,-1.2%
IX0184,臺灣優選成長高股息指數,2026/03/11,9027,10521.03,261.05,2.98%
IX0184,臺灣優選成長高股息指數,2026/03/10,8765.95,10216.78,142.86,1.66%
IX0184,臺灣優選成長高股息指數,2026/03/09,8623.09,10050.27,-327.01,-3.65%
IX0184,臺灣優選成長高股息指數,2026/03/06,8950.1,10431.41,5.81,0.06%
IX0184,臺灣優選成長高股息指數,2026/03/05,8944.29,10424.63,233.35,2.68%
IX0184,臺灣優選成長高股息指數,2026/03/04,8710.94,10152.66,-388.31,-4.27%
IX0184,臺灣優選成長高股息指數,2026/03/03,9099.25,10605.24,-224.99,-2.41%
IX0184,臺灣優選成長高股息指數,2026/03/02,9324.24,10867.47,-36.35,-0.39%
IX0192,特選臺灣ESG低碳高息40指數,2026/03/31,7705.33,8982.16,-150.59,-1.92%
IX0192,特選臺灣ESG低碳高息40指數,2026/03/30,7855.92,9157.7,-151.48,-1.89%
IX0192,特選臺灣ESG低碳高息40指數,2026/03/27,8007.4,9334.28,-5.65,-0.07%
IX0192,特選臺灣ESG低碳高息40指數,2026/03/26,8013.05,9340.87,-40.81,-0.51%
IX0192,特選臺灣ESG低碳高息40指數,2026/03/25,8053.86,9363.54,145.19,1.84%
IX0192,特選臺灣ESG低碳高息40指數,2026/03/24,7908.67,9194.74,7.27,0.09%
IX0192,特選臺灣ESG低碳高息40指數,2026/03/23,7901.4,9186.29,-227.93,-2.8%
IX0192,特選臺灣ESG低碳高息40指數,2026/03/20,8129.33,9451.28,3.5,0.04%
IX0192,特選臺灣ESG低碳高息40指數,2026/03/19,8125.83,9447.21,-186.86,-2.25%
IX0192,特選臺灣ESG低碳高息40指數,2026/03/18,8312.69,9663.83,100.53,1.22%
IX0192,特選臺灣ESG低碳高息40指數,2026/03/17,8212.16,9546.96,77.35,0.95%
IX0192,特選臺灣ESG低碳高息40指數,2026/03/16,8134.81,9457.04,60.72,0.75%
IX0192,特選臺灣ESG低碳高息40指數,2026/03/13,8074.09,9386.45,-49.08,-0.6%
IX0192,特選臺灣ESG低碳高息40指數,2026/03/12,8123.17,9443.51,-17.87,-0.22%
IX0192,特選臺灣ESG低碳高息40指數,2026/03/11,8141.04,9464.29,206.05,2.6%
IX0192,特選臺灣ESG低碳高息40指數,2026/03/10,7934.99,9224.74,71.59,0.91%
IX0192,特選臺灣ESG低碳高息40指數,2026/03/09,7863.4,9141.52,-263.78,-3.25%
IX0192,特選臺灣ESG低碳高息40指數,2026/03/06,8127.18,9448.17,-4.98,-0.06%
IX0192,特選臺灣ESG低碳高息40指數,2026/03/05,8132.16,9453.97,183.21,2.3%
IX0192,特選臺灣ESG低碳高息40指數,2026/03/04,7948.95,9240.97,-316.79,-3.83%
IX0192,特選臺灣ESG低碳高息40指數,2026/03/03,8265.74,9609.25,-153.07,-1.82%
IX0192,特選臺灣ESG低碳高息40指數,2026/03/02,8418.81,9787.2,-108.77,-1.28%
IX0193,臺灣優選多因子30指數,2026/03/31,10810.65,11994.37,-102.3,-0.94%
IX0193,臺灣優選多因子30指數,2026/03/30,10912.95,12107.87,-199.81,-1.8%
IX0193,臺灣優選多因子30指數,2026/03/27,11112.76,12329.55,-46.03,-0.41%
IX0193,臺灣優選多因子30指數,2026/03/26,11158.79,12380.63,4.97,0.04%
IX0193,臺灣優選多因子30指數,2026/03/25,11153.82,12375.12,192.94,1.76%
IX0193,臺灣優選多因子30指數,2026/03/24,10960.88,12161.05,42.48,0.39%
IX0193,臺灣優選多因子30指數,2026/03/23,10918.4,12113.92,-173.34,-1.56%
IX0193,臺灣優選多因子30指數,2026/03/20,11091.74,12306.23,11.82,0.11%
IX0193,臺灣優選多因子30指數,2026/03/19,11079.92,12288.58,-244.93,-2.16%
IX0193,臺灣優選多因子30指數,2026/03/18,11324.85,12560.22,98,0.87%
IX0193,臺灣優選多因子30指數,2026/03/17,11226.85,12451.53,120.6,1.09%
IX0193,臺灣優選多因子30指數,2026/03/16,11106.25,12304.2,15.78,0.14%
IX0193,臺灣優選多因子30指數,2026/03/13,11090.47,12286.72,-84.34,-0.75%
IX0193,臺灣優選多因子30指數,2026/03/12,11174.81,12380.15,-113.73,-1.01%
IX0193,臺灣優選多因子30指數,2026/03/11,11288.54,12506.15,266.8,2.42%
IX0193,臺灣優選多因子30指數,2026/03/10,11021.74,12210.58,119.62,1.1%
IX0193,臺灣優選多因子30指數,2026/03/09,10902.12,12078.05,-297.87,-2.66%
IX0193,臺灣優選多因子30指數,2026/03/06,11199.99,12408.05,-24.21,-0.22%
IX0193,臺灣優選多因子30指數,2026/03/05,11224.2,12434.87,168,1.52%
IX0193,臺灣優選多因子30指數,2026/03/04,11056.2,12248.75,-453.18,-3.94%
IX0193,臺灣優選多因子30指數,2026/03/03,11509.38,12750.81,-125.28,-1.08%
IX0193,臺灣優選多因子30指數,2026/03/02,11634.66,12889.6,-203.18,-1.72%
IX0194,臺灣創新科技50指數,2026/03/31,13085.78,14428.72,-573.44,-4.2%
IX0194,臺灣創新科技50指數,2026/03/30,13659.22,15061.01,-304.21,-2.18%
IX0194,臺灣創新科技50指數,2026/03/27,13963.43,15396.43,-63.48,-0.45%
IX0194,臺灣創新科技50指數,2026/03/26,14026.91,15466.43,-35.11,-0.25%
IX0194,臺灣創新科技50指數,2026/03/25,14062.02,15504.36,580.21,4.3%
IX0194,臺灣創新科技50指數,2026/03/24,13481.81,14864.63,-92.16,-0.68%
IX0194,臺灣創新科技50指數,2026/03/23,13573.97,14966.24,-477.61,-3.4%
IX0194,臺灣創新科技50指數,2026/03/20,14051.58,15492.84,35.86,0.26%
IX0194,臺灣創新科技50指數,2026/03/19,14015.72,15453.17,-204.34,-1.44%
IX0194,臺灣創新科技50指數,2026/03/18,14220.06,15678.47,335.03,2.41%
IX0194,臺灣創新科技50指數,2026/03/17,13885.03,15309.08,351.58,2.6%
IX0194,臺灣創新科技50指數,2026/03/16,13533.45,14907.37,-76.05,-0.56%
IX0194,臺灣創新科技50指數,2026/03/13,13609.5,14991.13,-79.59,-0.58%
IX0194,臺灣創新科技50指數,2026/03/12,13689.09,15078.8,-157.73,-1.14%
IX0194,臺灣創新科技50指數,2026/03/11,13846.82,15252.55,699.09,5.32%
IX0194,臺灣創新科技50指數,2026/03/10,13147.73,14482.48,441.88,3.48%
IX0194,臺灣創新科技50指數,2026/03/09,12705.85,13995.75,-782.02,-5.8%
IX0194,臺灣創新科技50指數,2026/03/06,13487.87,14857.16,-24.35,-0.18%
IX0194,臺灣創新科技50指數,2026/03/05,13512.22,14883.98,522.17,4.02%
IX0194,臺灣創新科技50指數,2026/03/04,12990.05,14308.8,-731.04,-5.33%
IX0194,臺灣創新科技50指數,2026/03/03,13721.09,15114.05,-414.63,-2.93%
IX0194,臺灣創新科技50指數,2026/03/02,14135.72,15570.78,-145.48,-1.02%
IX0195,臺灣全市場新經濟產業指數,2026/03/31,3522.09,3931.33,-40.68,-1.14%
IX0195,臺灣全市場新經濟產業指數,2026/03/30,3562.77,3976.74,-52.83,-1.46%
IX0195,臺灣全市場新經濟產業指數,2026/03/27,3615.6,4035.7,7.04,0.2%
IX0195,臺灣全市場新經濟產業指數,2026/03/26,3608.56,4025.08,-26.7,-0.73%
IX0195,臺灣全市場新經濟產業指數,2026/03/25,3635.26,4054.87,8.52,0.23%
IX0195,臺灣全市場新經濟產業指數,2026/03/24,3626.74,4028.81,-1.89,-0.05%
IX0195,臺灣全市場新經濟產業指數,2026/03/23,3628.63,4030.91,-46.28,-1.26%
IX0195,臺灣全市場新經濟產業指數,2026/03/20,3674.91,4082.31,3.5,0.1%
IX0195,臺灣全市場新經濟產業指數,2026/03/19,3671.41,4078.27,-65.01,-1.74%
IX0195,臺灣全市場新經濟產業指數,2026/03/18,3736.42,4150.2,3.52,0.09%
IX0195,臺灣全市場新經濟產業指數,2026/03/17,3732.9,4146.28,3.07,0.08%
IX0195,臺灣全市場新經濟產業指數,2026/03/16,3729.83,4142.87,28.31,0.76%
IX0195,臺灣全市場新經濟產業指數,2026/03/13,3701.52,4109.86,-22,-0.59%
IX0195,臺灣全市場新經濟產業指數,2026/03/12,3723.52,4134.29,-14.42,-0.39%
IX0195,臺灣全市場新經濟產業指數,2026/03/11,3737.94,4149.4,77.14,2.11%
IX0195,臺灣全市場新經濟產業指數,2026/03/10,3660.8,4063.77,37.16,1.03%
IX0195,臺灣全市場新經濟產業指數,2026/03/09,3623.64,4022.52,-115.45,-3.09%
IX0195,臺灣全市場新經濟產業指數,2026/03/06,3739.09,4150.68,1.46,0.04%
IX0195,臺灣全市場新經濟產業指數,2026/03/05,3737.63,4149.06,86,2.36%
IX0195,臺灣全市場新經濟產業指數,2026/03/04,3651.63,4053.59,-124.1,-3.29%
IX0195,臺灣全市場新經濟產業指數,2026/03/03,3775.73,4191.34,-53.6,-1.4%
IX0195,臺灣全市場新經濟產業指數,2026/03/02,3829.33,4250.84,-34.29,-0.89%
IX0196,臺灣ESG永續高股息等權重指數,2026/03/31,5731.86,6614.24,-132.19,-2.25%
IX0196,臺灣ESG永續高股息等權重指數,2026/03/30,5864.05,6766.79,-79.51,-1.34%
IX0196,臺灣ESG永續高股息等權重指數,2026/03/27,5943.56,6858.53,7.77,0.13%
IX0196,臺灣ESG永續高股息等權重指數,2026/03/26,5935.79,6849.57,-18.46,-0.31%
IX0196,臺灣ESG永續高股息等權重指數,2026/03/25,5954.25,6862.38,129.68,2.23%
IX0196,臺灣ESG永續高股息等權重指數,2026/03/24,5824.57,6712.93,-22.55,-0.39%
IX0196,臺灣ESG永續高股息等權重指數,2026/03/23,5847.12,6738.92,-183.32,-3.04%
IX0196,臺灣ESG永續高股息等權重指數,2026/03/20,6030.44,6950.19,-27.83,-0.46%
IX0196,臺灣ESG永續高股息等權重指數,2026/03/19,6058.27,6982.27,-100.01,-1.62%
IX0196,臺灣ESG永續高股息等權重指數,2026/03/18,6158.28,7097.53,76.27,1.25%
IX0196,臺灣ESG永續高股息等權重指數,2026/03/17,6082.01,7009.63,140.07,2.36%
IX0196,臺灣ESG永續高股息等權重指數,2026/03/16,5941.94,6848.19,90.73,1.55%
IX0196,臺灣ESG永續高股息等權重指數,2026/03/13,5851.21,6743.63,-19.4,-0.33%
IX0196,臺灣ESG永續高股息等權重指數,2026/03/12,5870.61,6765.98,8.51,0.15%
IX0196,臺灣ESG永續高股息等權重指數,2026/03/11,5862.1,6756.18,140.59,2.46%
IX0196,臺灣ESG永續高股息等權重指數,2026/03/10,5721.51,6594.15,109.91,1.96%
IX0196,臺灣ESG永續高股息等權重指數,2026/03/09,5611.6,6467.47,-204.68,-3.52%
IX0196,臺灣ESG永續高股息等權重指數,2026/03/06,5816.28,6703.36,10.41,0.18%
IX0196,臺灣ESG永續高股息等權重指數,2026/03/05,5805.87,6691.37,136.12,2.4%
IX0196,臺灣ESG永續高股息等權重指數,2026/03/04,5669.75,6534.49,-208.35,-3.54%
IX0196,臺灣ESG永續高股息等權重指數,2026/03/03,5878.1,6774.62,-106.29,-1.78%
IX0196,臺灣ESG永續高股息等權重指數,2026/03/02,5984.39,6897.12,-60.48,-1%
IX0197,臺灣創新板指數,2026/03/31,11316.98,11640.54,-305.64,-2.63%
IX0197,臺灣創新板指數,2026/03/30,11622.62,11954.92,-108.95,-0.93%
IX0197,臺灣創新板指數,2026/03/27,11731.57,12066.98,-114.86,-0.97%
IX0197,臺灣創新板指數,2026/03/26,11846.43,12184.38,-42.65,-0.36%
IX0197,臺灣創新板指數,2026/03/25,11889.08,12198.77,618.37,5.49%
IX0197,臺灣創新板指數,2026/03/24,11270.71,11564.29,23.95,0.21%
IX0197,臺灣創新板指數,2026/03/23,11246.76,11539.71,-203.11,-1.77%
IX0197,臺灣創新板指數,2026/03/20,11449.87,11748.11,14.63,0.13%
IX0197,臺灣創新板指數,2026/03/19,11435.24,11733.1,-139.63,-1.21%
IX0197,臺灣創新板指數,2026/03/18,11574.87,11873.37,169.46,1.49%
IX0197,臺灣創新板指數,2026/03/17,11405.41,11699.53,43.49,0.38%
IX0197,臺灣創新板指數,2026/03/16,11361.92,11654.93,-213.54,-1.84%
IX0197,臺灣創新板指數,2026/03/13,11575.46,11873.98,-61.53,-0.53%
IX0197,臺灣創新板指數,2026/03/12,11636.99,11937.09,-137.65,-1.17%
IX0197,臺灣創新板指數,2026/03/11,11774.64,12078.29,416.2,3.66%
IX0197,臺灣創新板指數,2026/03/10,11358.44,11651.36,373.25,3.4%
IX0197,臺灣創新板指數,2026/03/09,10985.19,11268.48,-305.39,-2.7%
IX0197,臺灣創新板指數,2026/03/06,11290.58,11581.75,-102.53,-0.9%
IX0197,臺灣創新板指數,2026/03/05,11393.11,11686.92,42.65,0.38%
IX0197,臺灣創新板指數,2026/03/04,11350.46,11643.17,-482.83,-4.08%
IX0197,臺灣創新板指數,2026/03/03,11833.29,12138.45,-572.26,-4.61%
IX0197,臺灣創新板指數,2026/03/02,12405.55,12725.47,-119.01,-0.95%
IX0198,臺灣永續高息中小型指數,2026/03/31,6194.85,6971.15,-144.71,-2.28%
IX0198,臺灣永續高息中小型指數,2026/03/30,6339.56,7133.99,-105.75,-1.64%
IX0198,臺灣永續高息中小型指數,2026/03/27,6445.31,7252.99,2.82,0.04%
IX0198,臺灣永續高息中小型指數,2026/03/26,6442.49,7249.82,-22.08,-0.34%
IX0198,臺灣永續高息中小型指數,2026/03/25,6464.57,7267.48,119.97,1.89%
IX0198,臺灣永續高息中小型指數,2026/03/24,6344.6,7117.65,-26.3,-0.41%
IX0198,臺灣永續高息中小型指數,2026/03/23,6370.9,7147.15,-135.43,-2.08%
IX0198,臺灣永續高息中小型指數,2026/03/20,6506.33,7299.09,-33.86,-0.52%
IX0198,臺灣永續高息中小型指數,2026/03/19,6540.19,7326.87,-105.33,-1.58%
IX0198,臺灣永續高息中小型指數,2026/03/18,6645.52,7444.86,72.89,1.11%
IX0198,臺灣永續高息中小型指數,2026/03/17,6572.63,7363.21,93.29,1.44%
IX0198,臺灣永續高息中小型指數,2026/03/16,6479.34,7258.7,100.45,1.57%
IX0198,臺灣永續高息中小型指數,2026/03/13,6378.89,7146.16,42.68,0.67%
IX0198,臺灣永續高息中小型指數,2026/03/12,6336.21,7098.35,-1.74,-0.03%
IX0198,臺灣永續高息中小型指數,2026/03/11,6337.95,7100.31,155.93,2.52%
IX0198,臺灣永續高息中小型指數,2026/03/10,6182.02,6925.62,75.82,1.24%
IX0198,臺灣永續高息中小型指數,2026/03/09,6106.2,6840.68,-193.14,-3.07%
IX0198,臺灣永續高息中小型指數,2026/03/06,6299.34,7057.05,44.91,0.72%
IX0198,臺灣永續高息中小型指數,2026/03/05,6254.43,7006.74,131.47,2.15%
IX0198,臺灣永續高息中小型指數,2026/03/04,6122.96,6859.45,-190.97,-3.02%
IX0198,臺灣永續高息中小型指數,2026/03/03,6313.93,7073.39,-140.7,-2.18%
IX0198,臺灣永續高息中小型指數,2026/03/02,6454.63,7231.02,-79.2,-1.21%
IX0205,特選臺灣高息動能指數,2026/03/31,6881.64,7664.49,-127.03,-1.81%
IX0205,特選臺灣高息動能指數,2026/03/30,7008.67,7805.97,-107.53,-1.51%
IX0205,特選臺灣高息動能指數,2026/03/27,7116.2,7925.72,-36.73,-0.51%
IX0205,特選臺灣高息動能指數,2026/03/26,7152.93,7966.64,-93.46,-1.29%
IX0205,特選臺灣高息動能指數,2026/03/25,7246.39,8070.72,179.43,2.54%
IX0205,特選臺灣高息動能指數,2026/03/24,7066.96,7865.12,4.67,0.07%
IX0205,特選臺灣高息動能指數,2026/03/23,7062.29,7859.92,-188.04,-2.59%
IX0205,特選臺灣高息動能指數,2026/03/20,7250.33,8069.2,-15.77,-0.22%
IX0205,特選臺灣高息動能指數,2026/03/19,7266.1,8086.75,-147.27,-1.99%
IX0205,特選臺灣高息動能指數,2026/03/18,7413.37,8250.65,91.54,1.25%
IX0205,特選臺灣高息動能指數,2026/03/17,7321.83,8148.77,88.73,1.23%
IX0205,特選臺灣高息動能指數,2026/03/16,7233.1,8050.03,54.87,0.76%
IX0205,特選臺灣高息動能指數,2026/03/13,7178.23,7988.96,-36.08,-0.5%
IX0205,特選臺灣高息動能指數,2026/03/12,7214.31,8029.11,-42.02,-0.58%
IX0205,特選臺灣高息動能指數,2026/03/11,7256.33,8075.87,159.59,2.25%
IX0205,特選臺灣高息動能指數,2026/03/10,7096.74,7898.27,129.35,1.86%
IX0205,特選臺灣高息動能指數,2026/03/09,6967.39,7754.31,-240.26,-3.33%
IX0205,特選臺灣高息動能指數,2026/03/06,7207.65,8021.7,-11.12,-0.15%
IX0205,特選臺灣高息動能指數,2026/03/05,7218.77,8034.07,201.92,2.88%
IX0205,特選臺灣高息動能指數,2026/03/04,7016.85,7809.34,-325.67,-4.44%
IX0205,特選臺灣高息動能指數,2026/03/03,7342.52,8171.8,-122.94,-1.65%
IX0205,特選臺灣高息動能指數,2026/03/02,7465.46,8308.62,-172.63,-2.26%
IX0206,臺灣電子成長高息等權重指數,2026/03/31,5861.66,6480.05,-151.15,-2.51%
IX0206,臺灣電子成長高息等權重指數,2026/03/30,6012.81,6647.15,-105.7,-1.73%
IX0206,臺灣電子成長高息等權重指數,2026/03/27,6118.51,6764,32.36,0.53%
IX0206,臺灣電子成長高息等權重指數,2026/03/26,6086.15,6728.23,-12.65,-0.21%
IX0206,臺灣電子成長高息等權重指數,2026/03/25,6098.8,6742.22,137.64,2.31%
IX0206,臺灣電子成長高息等權重指數,2026/03/24,5961.16,6590.05,10,0.17%
IX0206,臺灣電子成長高息等權重指數,2026/03/23,5951.16,6579,-161.69,-2.65%
IX0206,臺灣電子成長高息等權重指數,2026/03/20,6112.85,6757.74,-24.28,-0.4%
IX0206,臺灣電子成長高息等權重指數,2026/03/19,6137.13,6784.59,-68.4,-1.1%
IX0206,臺灣電子成長高息等權重指數,2026/03/18,6205.53,6860.21,63.42,1.03%
IX0206,臺灣電子成長高息等權重指數,2026/03/17,6142.11,6790.09,128.28,2.13%
IX0206,臺灣電子成長高息等權重指數,2026/03/16,6013.83,6648.27,64.38,1.08%
IX0206,臺灣電子成長高息等權重指數,2026/03/13,5949.45,6577.11,-1.5,-0.03%
IX0206,臺灣電子成長高息等權重指數,2026/03/12,5950.95,6578.76,34.91,0.59%
IX0206,臺灣電子成長高息等權重指數,2026/03/11,5916.04,6540.17,148.31,2.57%
IX0206,臺灣電子成長高息等權重指數,2026/03/10,5767.73,6376.22,107.32,1.9%
